Open Time,Open Price,High Price,Low Price,Close Price,Volume,Close Time,Quote Asset Volume,Number of Trades,24h Price Change,24h Price Change Percent,24h High Price,24h Low Price,Weighted Average Price,Hourly_Return,Hourly_Range,Range_Percentage,Volatility_4h,TR,ATR_4h,BB_Upper_4h,BB_Lower_4h,BB_Width_4h,EMA_4h,Volatility_8h,ATR_8h,BB_Upper_8h,BB_Lower_8h,BB_Width_8h,EMA_8h,Volatility_24h,ATR_24h,BB_Upper_24h,BB_Lower_24h,BB_Width_24h,EMA_24h,RSI_6h,RSI_14h,RSI_24h,MACD,MACD_Signal,MACD_Diff,Stoch_K,Stoch_D,Volume_MA4,Volume_MA8,Volume_MA24,Volume_Ratio,VWAP,VWAP_Distance,Price_StdDev_4h,Volume_StdDev_4h
2024-12-11 22:00:00,101520.13,101888.0,101180.63,101209.74,1098.87478,2024-12-11 22:59:59,111558652.9452254,123585.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0030573249913414,707.3699999999953,0.6967780675615716,0.0042530983223886,707.3699999999953,694.9799999999959,101576.66943183944,100985.39556816056,0.0058420648415743,101137.49837563006,0.0054898027793137,932.5599999999996,101887.53279172926,99670.55970827075,0.0219047404277344,100667.32794074294,0.0052575717161895,783.3383333333319,102043.0589083358,95354.24692499753,0.0660886193694232,99228.35335226286,71.50090535498818,68.50243627142203,62.59472900929275,1075.721905487153,822.0906190279296,253.63128645922336,83.5794662224978,90.30756928928184,1519.737059999999,2412.49379875,1595.0270025,0.6889380419752487,99102.0657042631,2.1267713046734524,170.68606217989606,472.5785236474752
2024-12-11 23:00:00,101209.74,101500.0,101068.25,101125.0,672.65371,2024-12-11 23:59:59,68124565.4795848,83592.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0008372711954403,431.75,0.4265893776626637,0.0024656810567438,431.75,614.8424999999988,101576.0196930648,100987.1903069352,0.0058227875018995,101132.49902537804,0.0049024231314219,813.3687499999996,101953.84130872371,99795.09119127633,0.0213473435594304,100769.03284280006,0.0052029366045799,771.0812499999987,102246.74960971004,95528.22289028997,0.0664378414775782,99380.08508408185,68.71547125815752,67.51015700970729,62.09213103321456,1069.8688214436552,871.6462595110747,198.22256193258045,81.04507942186248,87.02566598326905,1248.3014324999992,1775.9997875,1573.0742879166664,0.4276045417351795,99216.05933061767,1.924023875027276,169.98040229434164,587.6150073896221
2024-12-12 00:00:00,101125.0,101200.0,100559.71,100772.46,970.26535,2024-12-12 00:59:59,97916390.2540814,220628.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0034861804697156,640.2899999999936,0.6331668726823175,0.0027177459595545,640.2899999999936,612.422499999997,101689.3077347388,100624.3522652612,0.0105679217266066,100988.48341522682,0.0051081244485183,793.9937499999996,101958.88187250734,99839.16812749264,0.0210346531682831,100769.79443328896,0.0052643666264016,755.0074999999985,102343.89865058631,95794.394682747,0.0649929947908319,99491.47507735528,57.52735566797396,63.395879758405336,60.0007042475904,1024.9679855526774,902.3106047193952,122.6573808332821,70.76424323906433,78.4629296278082,973.6879849999992,1528.4673575,1543.66183625,0.6285478640561941,99388.04281984323,1.392941384977502,307.4261634889268,214.81996875644435
2024-12-12 01:00:00,100772.47,100861.98,100331.61,100496.3,1065.71101,2024-12-12 01:59:59,107208565.5859703,236593.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.002740431264653,530.3699999999953,0.5263044559689718,0.0011693252321061,530.3699999999953,577.4449999999961,101471.66475699712,100330.08524300288,0.0113594183466878,100791.6100491361,0.0041724951560736,695.0499999999975,101728.93840131068,100247.71159868936,0.014739117784648,100709.01789255808,0.0050303259477015,736.3749999999987,102279.011340185,96254.63865981504,0.0599462137448838,99571.86107116686,49.8914254995009,60.29596505414066,58.39301257659648,956.0788635805076,913.0642564916178,43.01460708888965,63.52672007799423,71.77868091297366,951.8762124999992,1374.3965625,1518.8448183333333,0.7016589167874514,99576.11341325595,0.9241037385393188,329.54561985296976,193.9676143494312
2024-12-12 02:00:00,100496.3,101824.77,100496.3,101824.76,1067.28192,2024-12-12 02:59:59,107881033.93114,270609.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0132189941321221,1328.4700000000012,1.3219093638273265,0.0078662760826475,1328.4700000000012,732.7199999999975,102049.31811774982,100059.9418822502,0.019537254352474,101204.87002948164,0.0058604518296533,713.8499999999967,101935.72506788404,100399.93743211594,0.0150826541183902,100956.96058310072,0.0048167196171614,718.1245833333323,102510.24591664258,96408.1932500241,0.0599270026918648,99752.09298547352,71.62956823924206,68.32078820408064,63.32565760565846,997.1844362395786,929.88829244121,67.29614379836869,98.3426239690538,77.54452909537076,943.9779974999992,1231.85752875,1493.1336091666665,0.7147933135037132,99761.48291603096,2.068210118433891,574.2834525425782,186.4856361984369
2024-12-12 03:00:00,101824.77,101829.0,100792.0,101025.87,1481.01937,2024-12-12 03:59:59,150028062.6649968,368461.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0078457341809594,1037.0,1.0184162458702335,0.009233610997701,1037.0,884.0324999999975,102021.22178001118,100038.47321998882,0.0196261468475585,101133.27001768898,0.0062577425777812,749.4374999999982,101929.11704778243,100382.33545221758,0.0153107475893536,100972.27378685612,0.0052149289269011,740.6029166666661,102596.77231502112,96623.9535183122,0.0591216764251465,99853.99514663564,54.55155722611472,60.41300989579588,58.9408372930667,954.2966149754212,934.7699569480524,19.526658027368853,75.4950002558139,79.12144810095396,1146.069412499999,1197.1854225,1509.84361875,0.98090911641971,99891.76923685984,1.1353295389643356,572.3702074321291,227.86215441761053
2024-12-12 04:00:00,101025.88,101191.85,100572.0,100675.7,877.84617,2024-12-12 04:59:59,88537060.0213041,232715.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0034661418901911,619.8500000000058,0.6135556552439888,0.0092312485811097,619.8500000000058,878.9225000000006,102025.291976304,99986.023023696,0.0202558209439615,100950.24201061338,0.0063234307564182,745.6724999999988,101908.5566450975,100253.93085490249,0.0164352052202767,100906.36850088809,0.0053140385183026,749.0008333333329,102626.93805071138,96854.51611595532,0.057336794626271,99919.7315349048,48.47278182299149,57.283284981000506,57.13148569887812,881.8860813357023,924.1931818255824,-42.30710048987999,50.98411825591912,74.94058082692892,1122.9646174999991,1048.32630125,1501.7611825,0.5845444536917906,99987.03606298107,0.6887532265534138,588.6862393691349,254.7317526767104
2024-12-12 05:00:00,100675.7,101136.92,100617.64,100618.86,1063.06897,2024-12-12 05:59:59,107232124.7271859,201236.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0005645850984894,519.2799999999988,0.5157947747073016,0.0090954136418836,519.2799999999988,876.1500000000015,101998.62097475665,100073.97402524335,0.0191280933764633,100817.68920636804,0.0061957218169025,726.7974999999988,101771.25240843368,100165.92009156632,0.0159545866139545,100842.47772291295,0.0053145585164,754.0041666666663,102618.70969980504,97123.05030019495,0.0546185814429829,99975.6618121124,47.443017995714,56.7691843178037,56.83596463569344,810.5699529132835,901.4685360431226,-90.89858312983915,44.33034911416515,56.93648920863272,1122.3041074999992,1037.09016,1521.8444854166669,0.6985398180872219,100050.02804304354,0.5685475237565549,555.5977171982432,254.933040482585
2024-12-12 06:00:00,100618.87,100701.24,100402.82,100584.37,548.35286,2024-12-12 06:59:59,55144150.8478789,182454.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0003427786798618,298.41999999999825,0.296584527335676,0.0034965927402307,298.41999999999825,618.6375000000007,101078.32211431974,100374.07788568024,0.0070015274603747,100724.3615238208,0.0061471884127195,675.6787499999991,101705.62263146637,100075.20736853362,0.0162094295856577,100785.12045115454,0.0053232341817536,750.8395833333325,102596.146415741,97386.84691759232,0.0517903477264774,100024.3584671434,46.72030522268523,56.43819257888271,56.65042417977912,742.7068898710859,869.7162068087154,-127.00931693762948,42.81747720164744,46.04398152391055,992.5718424999992,968.27492,1524.594314166667,0.3596713269258951,100089.80524860336,0.4941210047998776,203.2977974901243,389.0344099821518
2024-12-12 07:00:00,100584.37,100828.16,100496.47,100499.99,528.75796,2024-12-12 07:59:59,53211895.3499902,118022.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0008388977333156,331.6900000000023,0.3297629641663037,0.0014562343287601,331.6900000000023,442.3100000000013,100722.09324035273,100467.36675964728,0.0025345921000134,100634.61291429248,0.0061471914354458,663.1712499999994,101642.25827826282,99982.31922173715,0.016516808176057,100721.75812867576,0.005242140565478,742.0979166666657,102485.84356778412,97760.9322655492,0.0470140474863223,100062.40898977194,44.720323919600176,55.58433018420586,56.18221067029251,674.3427591130021,830.6415172695728,-156.29875815657067,39.11622663689792,42.08801765090349,754.5064899999991,950.28795125,1515.4850749999998,0.3489034426815454,100151.42218240238,0.3480408066125972,73.53320110250436,260.6947120583385
2024-12-12 08:00:00,100499.99,101049.36,100470.58,100980.0,703.4733,2024-12-12 08:59:59,70906653.6359181,134228.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0047762193807183,578.7799999999988,0.5759005548159745,0.0026868267134583,578.7799999999988,432.0424999999996,101038.15851433337,100303.45148566664,0.0072757677625937,100772.76774857548,0.0063151809428421,655.4825000000001,101674.54921085268,100001.91328914731,0.0165640317063316,100779.14521119226,0.0051057417622516,718.055833333332,102472.4597669138,98013.49106641952,0.0441569489056671,100135.81627059018,57.22120940445067,59.351814088330165,58.23141249052481,651.3876964493684,794.7907531055318,-143.40305665616347,41.65986674291146,41.1978568604856,710.9132724999992,916.938945,1479.9209016666666,0.4753452020359723,100260.7122355619,0.7174173695755635,212.09165038811992,247.4371530015945
2024-12-12 09:00:00,100979.99,101126.54,100794.11,100814.07,604.85218,2024-12-12 09:59:59,61065119.3679246,122989.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0016431966726083,332.429999999993,0.3292038353341023,0.0029087039162523,332.429999999993,385.3299999999981,101098.08926398343,100341.12573601656,0.0075085107462371,100789.28864914528,0.0062519443270231,630.7399999999998,101674.79000788728,100081.11499211272,0.0158080614717227,100786.90627537176,0.0051172417679866,714.6608333333315,102392.83003863848,98327.62746136155,0.0403237621224588,100190.07656894295,52.31385022459068,57.53501569558728,57.2653959302332,612.7431579357217,758.3812340715698,-145.6380761358481,30.99865714891554,37.25825017624162,596.359074999999,859.33159125,1472.6878175,0.4107131007756842,100322.1644402176,0.4903259040783033,218.5165483192073,78.35835938750995
2024-12-12 10:00:00,100814.06,100814.07,100473.14,100579.44,620.99851,2024-12-12 10:59:59,62467865.0194893,189757.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0023273537116397,340.9300000000076,0.3381770360205784,0.0032471739275062,340.9300000000076,395.9575000000005,101098.6382194849,100338.1117805151,0.0075614503219524,100705.34918948715,0.0035228490149361,507.2975000000006,101088.83392322106,100355.74107677896,0.0072886948509765,100740.80265862247,0.0051618857523349,710.5949999999988,102284.46045818696,98633.0928751464,0.0363033198737292,100221.22564342752,45.66810513460224,54.97252816603299,55.89716605196693,556.7663467590901,718.0582566090739,-161.29190984998377,15.923386811788935,29.527303567871968,614.520487499999,803.5461650000001,1466.095645,0.4235729859220746,100376.09383267576,0.2025842604148643,219.54507213252035,71.65485543031805
2024-12-12 11:00:00,100579.44,100637.97,100178.32,100358.42,663.75995,2024-12-12 11:59:59,66613618.3116904,213825.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0021974669972313,459.6499999999942,0.4570019479130071,0.0034289710780298,459.6499999999942,427.9474999999984,101153.58338574936,100212.38161425068,0.009378403640658,100566.5775136923,0.0024917008369652,435.1287499999999,100994.70986891507,100283.0026310849,0.0070916544703491,100655.82873448414,0.0052031507142093,716.709166666665,102133.28452948804,98956.41963717864,0.0316551903896993,100232.20119195333,39.93361394820872,52.59614662949546,54.61452134415761,488.9337300621992,672.2333512996989,-183.29962123749976,10.534135042814562,19.152059667839666,648.2709849999991,701.3887374999999,1460.4028141666663,0.4545047048397767,100423.9507425414,-0.0652540973113021,271.7015480682562,44.40789771474909
2024-12-12 12:00:00,100358.42,100944.0,100348.35,100828.0,783.19887,2024-12-12 12:59:59,78890119.9114746,188712.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.004679029422743,595.6499999999942,0.5935226959531589,0.0033805609426767,595.6499999999942,432.1649999999973,101030.33931344452,100259.6256865555,0.0076438452303826,100671.14650821536,0.0028907314731797,432.1037499999984,101035.2411239076,100280.54637609242,0.0074849719107308,100694.08901570988,0.0052495826440433,727.8187499999985,101918.29960733309,99387.4045593336,0.0251011132621839,100279.86509659707,54.50001883064174,56.862779882190765,56.8115976710026,467.6759964100784,631.3218803217749,-163.6458839116965,39.358325053916914,21.938615636173456,668.2023774999991,689.557825,1460.72023625,0.5361730813086079,100477.30922695225,0.3490248452569868,222.4858599762396,80.5923509182461
2024-12-12 13:00:00,100828.0,101545.78,100540.74,100911.99,1810.00915,2024-12-12 13:59:59,182878714.60104328,540341.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0008330027373348,1005.0399999999936,0.9967866068949038,0.0032959065414519,1005.0399999999936,600.3174999999974,101103.97971999028,100234.94528000974,0.008611805593969,100767.48390492922,0.0028806464975475,492.82374999999774,101105.07288022689,100283.99711977314,0.0081365530543371,100742.51145666324,0.0051800294650444,736.647916666665,101727.27943655386,99759.68556344612,0.0194981178461325,100330.43508886932,56.751119811266165,57.59790565478595,57.19831222291985,452.3914928773884,595.5358028328976,-143.14430995550924,44.4465311265661,31.44633040776585,969.4916199999992,782.9253475,1457.9746987500002,1.2414544309663382,100607.20401437822,0.3029464824191172,250.8686339289131,564.5334382473961
2024-12-12 14:00:00,100912.0,101749.74,100629.41,101702.04,2588.59757,2024-12-12 14:59:59,261964756.6827002,660480.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0078290993964145,1120.3300000000015,1.1102049310290172,0.0043842731632441,1120.3300000000015,795.1674999999959,101915.44133903248,99984.78366096751,0.0189834705190274,101141.30634295753,0.0038713847102873,595.5624999999982,101603.61505872862,100064.87244127136,0.0151299090702336,100955.74002184915,0.0051764298345499,734.6004166666656,101749.27133346692,99919.86533319972,0.0179878987704395,100440.16348175977,72.24896200705606,63.84023616316319,60.656194052066674,498.2849275127228,576.0856277688627,-77.80070025613986,92.30862432452038,58.70449350166778,1461.391384999999,1037.95593625,1472.9082183333333,1.7574737772385594,100754.81665862892,0.9401271053674788,557.3328650719113,910.7303155669453
2024-12-12 15:00:00,101702.04,101861.6,100700.07,101797.14,2345.92427,2024-12-12 15:59:59,237840811.563682,637812.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0009350844879807,1161.5299999999988,1.1420911517605734,0.0033567744498146,1161.5299999999988,970.6374999999972,102193.95115604962,100425.6338439504,0.0173709920740328,101403.63980577452,0.0037751663179612,699.2924999999977,101942.16318031531,100050.61181968468,0.0185815766595273,101142.71779477158,0.0049187695498209,725.2774999999989,101863.66851267753,99925.09315398916,0.0190435149620938,100548.721603219,73.61469461312811,64.5173873811612,61.05142430352729,536.1491862439725,568.0983394638846,-31.94915321991209,96.17057174088646,77.64190906399097,1881.932464999999,1265.101725,1330.463154583333,1.7632388104236398,100907.69140113822,0.8814477732187508,510.4692380765756,801.4679119702821
2024-12-12 16:00:00,101797.14,102540.0,101462.49,101462.49,3118.04465,2024-12-12 16:59:59,318242633.3935109,722561.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0032874204520872,1077.5099999999948,1.058487497782349,0.0046085760587885,1077.5099999999948,1091.1024999999972,102155.64469412874,100781.18530587127,0.0135464779965233,101427.1798834647,0.0038841080512176,761.6337499999972,102050.89860171224,100062.49889828778,0.0195973872060941,101213.77828482234,0.0049696232332434,737.0366666666656,101916.68982340876,99945.94684325792,0.0194233650302769,100621.82307496147,60.948623882035584,60.24219316719642,58.8795629133284,533.0092272870243,561.0805170285125,-28.071289741488272,54.375275227804025,80.95149043107027,2465.643909999999,1566.92314375,1337.44314875,2.331347431787425,101019.7779696168,0.4382429255748039,396.7722489003296,543.1187895792
2024-12-12 17:00:00,101462.49,101700.0,101227.27,101617.65,1046.05464,2024-12-12 17:59:59,106148139.6964635,412487.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.001529235089736,472.7299999999959,0.4659160247299232,0.0045841709437426,472.7299999999959,958.0249999999978,101890.71198021022,101398.94801978976,0.0048393557656615,101503.36793007882,0.0037826878999656,779.1712499999976,102194.4375983658,100119.8549016342,0.0204155744275882,101303.52755486182,0.0046495365767677,701.6537499999982,101905.51005173,100110.10578160336,0.0176682325376214,100701.48922896456,64.36039912548262,61.5155155526812,59.57531622641103,536.8524021522462,556.2348940532593,-19.38249190101305,60.94517462145555,70.49700719671533,2274.655282499999,1622.07345125,1285.2672016666666,0.8138810658542688,101102.01829099076,0.5100112912930665,141.96002746326147,880.2280372008647
2024-12-12 18:00:00,101617.64,101657.75,100831.0,,907.96892,2024-12-12 18:59:59,91908787.6988176,369919.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0074796061510967,826.75,0.813589057962771,0.0041924872639831,826.75,884.6299999999974,102139.87458667925,100727.56041332077,0.0140030529517757,101245.05675804729,0.0047459241590205,839.8987499999967,102166.14936364192,100217.6806363581,0.0193190093802937,101204.43032044808,0.0047976768235399,687.0154166666647,101890.02814636822,100164.66102029846,0.0171069636511219,100713.9772906474,42.52245489005132,52.62440617623502,54.83299426975236,473.11389354633866,539.6106939518752,-66.49680040553653,28.762152366111906,48.02753407179048,1854.498119999999,1657.9447525,1231.11614875,0.737516862988026,101165.26181716673,-0.3041279305170759,407.6999840844208,1062.6300518345968
2024-12-12 19:00:00,100857.59,101052.77,99311.64,99481.32,2862.5031,2024-12-12 19:59:59,286121364.7128656,694182.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0136456760467902,1741.1300000000049,1.7263252076517046,0.0064389803603477,1741.1300000000049,1029.5299999999988,102539.3046774084,99170.2203225916,0.0338665023224138,100539.56205482838,0.0068742840568922,1000.083749999998,102502.40486723711,99662.15013276288,0.0285506337719909,100821.51691590408,0.0053261129569826,728.2166666666653,102018.36970688692,99899.53695977973,0.0212988000873651,100615.3647073956,24.476512323435912,41.05361326527308,47.66405592001709,307.99678402836435,493.28791196717305,-185.2911279388087,5.255919414191959,31.65441546725312,1983.642827499999,1932.78764625,1277.120602083333,2.241372580890539,101067.7623024116,-1.5696818315465388,972.5708795880158,1168.390465282038
2024-12-12 20:00:00,99481.33,100464.73,99465.33,100028.01,1571.02583,2024-12-12 20:59:59,156924823.27465,559237.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0054954035591805,999.3999999999942,1.0046106138709587,,999.3999999999942,1010.0024999999988,102120.16100724312,98872.12399275688,0.0324712749407514,100334.94123289702,0.0069772076797316,1050.552499999998,102563.4726648772,99401.0848351228,0.0316150229296215,100645.18204570316,0.0054580850478352,742.7762499999984,102020.5925996685,99793.6849003315,0.0222628411715578,100568.37633080396,37.18377014508896,46.12135791978101,50.35443944395141,218.7321907134028,438.376767716419,-219.6445770030162,22.18990447162012,18.73599208397464,1596.888122499999,2031.26601625,1256.3833808333331,1.2504350614363993,100993.84461801962,-0.9563301819755626,937.6275223257456,890.7819266356137
2024-12-12 21:00:00,100028.02,100109.09,99700.0,99760.01,764.0716,2024-12-12 21:59:59,76314949.9107146,334752.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0026792495422032,409.0899999999965,0.4089754050914898,0.008077144248864,409.0899999999965,994.0924999999988,101060.73274512566,99002.73225487435,0.0206295136723752,100104.9687397382,0.0069577459647869,976.0587499999984,102616.40758714393,99060.15491285607,0.0356480785666303,100448.47714665804,0.0054378081568041,731.8933333333316,102006.38717754358,99661.21448912309,0.0235081440791807,100503.70702433964,33.834820685644615,44.11891252628006,49.06424165741685,124.92395161233436,375.6862044956021,-250.76225288326776,13.888475882491273,13.778099922767764,1526.392362499999,1900.5238225,1240.1797766666666,0.6160974516562898,100952.4853418952,-1.1812243530772597,594.0935685194775,957.5601893103068
2024-12-12 22:00:00,99760.01,100476.19,99513.0,100444.0,803.02299,2024-12-12 22:59:59,80324583.7200986,276244.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0068563545653212,963.1900000000024,0.9655071205385828,0.009427714395366,963.1900000000024,1028.2024999999994,100638.26542877012,99218.40457122988,0.0141358454217299,100240.58124384291,0.0067793737451922,956.4162499999984,102344.60852740468,99017.44397259533,0.0331245724464315,100447.48222517846,0.0056253868017079,742.5524999999985,101973.49897657704,99630.29102342296,0.0233285009871578,100498.93046239248,48.139756865503806,50.07641219359199,52.317902230643554,104.56713805324398,321.4623912071305,-216.89525315388653,35.075394317858,23.717924890656445,1500.1558799999991,1677.327,1227.85261875,0.6540060083249304,100912.80282999222,-0.4645622922415576,409.8785241563371,981.2962229007052
2024-12-12 23:00:00,100444.0,100476.0,99879.38,100004.29,436.27831,2024-12-12 23:59:59,43690358.9825797,178078.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0043776631755008,596.6199999999953,0.5939827167376801,0.0056728160032655,596.6199999999953,742.0749999999971,100550.57883292656,99567.57616707344,0.0098296049684781,100146.06474630575,0.0067630941109194,885.802499999998,101930.94258229015,98982.89741770984,0.0294791869886815,100348.9950640277,0.005686146976393,749.4220833333317,101960.42204938269,99549.97545061732,0.0241034319504228,100459.35922540107,41.25850092237327,46.6344410351368,50.16820153671027,52.34983810746053,267.63988058719656,-215.29004247973603,21.45516609052256,23.47301209695726,893.5996824999991,1438.621255,1218.00364375,0.3581913011826324,100893.64500447609,-0.8814777228403455,283.7684268722145,480.6352339846009
2024-12-13 00:00:00,100004.29,100356.85,99939.85,100083.21,501.95354,2024-12-13 00:59:59,50281015.295217,180397.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0007891661447725,417.0,0.416982111467418,0.0049627975737754,417.0,596.4749999999985,,99582.54191260238,0.0097985583675348,100120.92284778344,0.0068226493512847,803.2387499999986,101556.55001914306,99012.46998085691,0.0254196486931837,100289.931716466,0.0056537289780385,740.118333333332,101961.1767062931,99491.78329370686,0.0246734033869041,100429.267287369,43.012954731556206,47.33413584633311,50.5487492311361,17.137881305403425,217.539480730838,-200.4015994254345,23.899750957142537,26.81010378850768,626.331609999999,1111.60986625,1198.4906516666667,0.4188214061594592,100881.93274845488,-0.7917401329398076,283.0953833772752,184.1940188580746
2024-12-13 01:00:00,100083.21,100140.0,99210.53,99323.94,996.85798,2024-12-13 01:59:59,99324747.1197429,276020.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0075863873670718,929.4700000000012,0.9286972310340578,0.0063163059961858,929.4700000000012,726.5699999999997,100773.74334554657,99153.97665445342,0.0163079182228688,99802.12970867008,0.0069680397656691,860.3312499999993,100926.22661636869,99069.36588363133,0.0186949967222139,100075.26689058464,0.005829568942271,756.7474999999989,102031.8672152524,99323.39611808094,0.0272690662208069,100340.84110437948,31.98426916700859,41.67308460845749,46.94939104656416,-71.21368463699764,159.78884765727082,-231.0025322942685,3.4062478412481103,16.25372162963772,684.5282049999992,1105.46028375,1195.6217754166669,0.8337569626921535,100847.77887448772,-1.511028692445713,467.58636756350063,262.3943730920238
2024-12-13 02:00:00,99323.94,99675.66,99205.0,99484.99,1138.64214,2024-12-13 02:59:59,113226775.3728395,274055.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0016214620563783,470.6600000000035,0.4738636022695067,0.0043647130855433,470.6600000000035,603.4375,100375.84981538924,99072.36518461075,0.013102324589654,99675.27382520204,0.006841991801479,815.8199999999997,100537.62373906343,99114.81876093656,0.0143017049921487,99944.09424823252,0.0050774520217751,721.0054166666656,101926.87242250924,99233.41007749076,0.0270740575539934,100272.37301602912,36.15125998865842,43.2241685714515,47.77250832045498,-126.77615157605032,102.4758478106066,-229.2519993866569,8.395502248875719,11.900500349088771,768.432992499999,1134.29443625,1198.5951179166666,0.9499806256337222,100772.8392622212,-1.2779725882984123,376.283601232253,351.4592529812326
2024-12-13 03:00:00,99484.99,99793.5,99484.98,99729.09,532.23358,2024-12-13 03:59:59,53048561.1030903,164100.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0024536364732006,308.5200000000041,0.310117134253121,0.0046537812454555,308.5200000000041,531.4125000000022,100227.458596887,99083.15640311298,0.0114741064394955,99696.80029512124,0.0049215203233345,636.7437499999996,100526.14349362874,99188.24150637128,0.0134153634336528,99896.31552640308,0.0049020145900696,690.6520833333325,101900.73930353358,99151.4781964664,0.0275672936258334,100228.9103747468,42.55261264412631,45.58610313197889,49.02343643630588,-149.39089175251138,52.102499897983,-201.4933916504944,15.71484257871054,9.172197556278109,792.421809999999,843.01074625,1159.0623766666663,0.4591932157531022,100728.14900909911,-0.9918369581167116,330.331589804858,323.38439223152324
2024-12-13 04:00:00,99729.09,100054.91,99652.0,100000.46,531.66419,2024-12-13 04:59:59,53097804.2762795,121589.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0027210716552212,402.9100000000035,0.4040044885599613,0.0049480927160614,402.9100000000035,527.890000000003,100146.1614800327,99123.07851996733,0.0102307825390539,99818.26417707274,0.0045915541830753,562.1825000000008,100519.42244885374,99188.07505114624,0.0133134127353763,99919.45874275795,0.0049033961155354,681.6129166666657,101886.77336004388,99109.17413995611,0.0277758644319011,100210.63434476708,49.32977040730632,48.16767254832799,50.40153068393073,-143.7587834377482,12.930243230836751,-156.68902666858497,23.851874062968708,15.987406296851638,799.849472499999,713.0905412499999,1144.6381275,0.464482334832936,100709.45175688696,-0.7039972361268051,295.33861119853304,314.7138569384741
2024-12-13 05:00:00,100000.46,100172.0,99850.35,99890.0,430.05413,2024-12-13 05:59:59,42999505.8058657,99313.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0011045949188633,321.6499999999942,0.3216485204168002,0.0017488400706913,,375.9350000000013,100163.77605419049,99388.49394580956,0.0077613585782453,99846.95850624364,0.0044942465537473,551.2525000000005,100532.0616855416,99207.9333144584,0.0132558651625105,99912.91235547842,0.004906050609217,673.3783333333322,101876.23689078508,99058.97227588156,0.0282036701862402,100184.9835971857,46.64207747303675,47.18633567253476,49.82936692758747,-146.5195101605059,-18.95970744743177,-127.5598027130741,20.539730134932533,20.035482258870577,658.148509999999,671.3383575,1118.2625091666666,0.384573502621024,100694.3797277569,-0.7988327947713296,223.80466698581444,323.9104955904106
2024-12-13 06:00:00,99889.99,100092.0,99700.0,99700.0,483.54224,2024-12-13 06:59:59,48315638.8863149,106474.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0019020923015317,392.0,0.3924317141287129,0.0023865993442123,392.0,356.27000000000044,100074.30392552997,,0.0049030376234697,99788.17510374618,0.003613738847944,479.8537500000002,100280.42885160312,99273.56614839689,0.0100989238034726,99865.59849870544,0.0049170745010081,677.2774999999989,101871.15303378236,98990.35863288426,0.0288946278926589,100146.18490941083,41.92694808956792,45.47031062223793,48.83434207833699,-162.16942984175694,-47.60165192629681,-114.56777791546013,19.83967935871744,21.410427852206208,494.37353499999904,631.40326375,1115.5620666666666,0.4334516692960338,100681.4753541794,-0.9748321135807264,141.11388907409133,48.573925682425525
